Utc,Role,Machine,Fps,Kbps,FramesTotal,FramesDropped,BytesTotal,WorkingSetMB,PrivateMB,DeltaFps,HangSuspect,LagSuspect,ZeroFpsStreak,SessionSeconds,TimerSkewMs
2026-09-12T06:30:39.9744174+00:00,host,DESKTOP-4DU3C4H,6,11373,10208,25582,1777853599,321.2,183.5,-4,0,0,0,789,0
2026-09-12T06:30:40.9744806+00:00,host,DESKTOP-4DU3C4H,3,4937,10211,25582,1778567003,321.7,184.0,-3,0,0,0,790,0
2026-09-12T06:30:41.9781842+00:00,host,DESKTOP-4DU3C4H,4,6856,10215,25582,1779518252,338.3,200.9,1,0,0,0,791,0
2026-09-12T06:30:42.9783871+00:00,host,DESKTOP-4DU3C4H,4,6864,10219,25582,1780469758,338.9,201.5,0,0,0,0,792,0
2026-09-12T06:30:43.9782057+00:00,host,DESKTOP-4DU3C4H,4,6864,10219,25582,1780469758,320.3,181.9,0,0,0,0,793,0
2026-09-12T06:30:44.9810318+00:00,host,DESKTOP-4DU3C4H,2,4017,10222,25582,1781183739,345.6,207.6,-2,0,0,0,794,0
2026-09-12T06:30:45.9807848+00:00,host,DESKTOP-4DU3C4H,3,5602,10226,25582,1782135430,335.9,198.3,1,0,0,0,795,0
2026-09-12T06:30:46.9765363+00:00,host,DESKTOP-4DU3C4H,15,28608,10241,25622,1785711401,328.8,191.3,12,0,0,0,796,0
2026-09-12T06:30:47.9694949+00:00,host,DESKTOP-4DU3C4H,3,5137,10244,25622,1786424124,329.3,191.8,-12,0,1,0,797,0
2026-09-12T06:30:48.9702467+00:00,host,DESKTOP-4DU3C4H,3,5006,10247,25622,1787137537,345.7,208.3,0,0,0,0,798,0
2026-09-12T06:30:49.9707527+00:00,host,DESKTOP-4DU3C4H,10,18202,10257,25648,1789519760,328.1,190.4,7,0,0,0,799,0
2026-09-12T06:30:50.9706201+00:00,host,DESKTOP-4DU3C4H,16,22368,10273,25685,1792315818,320.8,183.2,6,0,0,0,800,0
2026-09-12T06:30:51.9703449+00:00,host,DESKTOP-4DU3C4H,16,22368,10273,25685,1792315818,328.8,191.3,0,0,0,0,801,0
2026-09-12T06:30:52.9722305+00:00,host,DESKTOP-4DU3C4H,12,16200,10287,25715,1794689089,327.7,191.3,-4,0,0,0,802,0
2026-09-12T06:30:53.9755048+00:00,host,DESKTOP-4DU3C4H,15,20559,10303,25750,1797379801,327.5,192.0,3,0,0,0,803,0
2026-09-12T06:30:54.9777431+00:00,host,DESKTOP-4DU3C4H,16,28827,10319,25792,1800983204,321.4,184.0,1,0,0,0,804,0
2026-09-12T06:30:55.9783570+00:00,host,DESKTOP-4DU3C4H,16,30121,10335,25833,1804748333,321.8,184.5,0,0,0,0,805,0
2026-09-12T06:30:56.9808445+00:00,host,DESKTOP-4DU3C4H,16,30116,10352,25880,1808750036,322.3,185.0,0,0,0,0,806,0
2026-09-12T06:30:57.9664753+00:00,host,DESKTOP-4DU3C4H,15,28038,10368,25918,1812415943,330.6,193.2,-1,0,0,0,807,0
2026-09-12T06:30:58.9672159+00:00,host,DESKTOP-4DU3C4H,4,6469,10372,25925,1813313560,322.7,185.6,-11,0,1,0,808,0
2026-09-12T06:30:59.9678275+00:00,host,DESKTOP-4DU3C4H,12,21537,10384,25951,1816005651,330.8,193.8,8,0,0,0,809,0
2026-09-12T06:31:00.9707358+00:00,host,DESKTOP-4DU3C4H,4,6760,10389,25960,1817127770,322.3,185.3,-8,0,1,0,810,0
2026-09-12T06:31:01.9707373+00:00,host,DESKTOP-4DU3C4H,16,28716,10405,26003,1820717284,336.1,197.9,12,0,0,0,811,0
2026-09-12T06:31:02.9758441+00:00,host,DESKTOP-4DU3C4H,16,28716,10405,26003,1820717284,336.6,198.7,0,0,0,0,812,0
2026-09-12T06:31:03.9744187+00:00,host,DESKTOP-4DU3C4H,2,3148,10409,26004,1821614801,329.0,191.2,-14,0,1,0,813,0
2026-09-12T06:31:04.9740259+00:00,host,DESKTOP-4DU3C4H,16,28724,10425,26048,1825205241,329.7,192.3,14,0,0,0,814,0
2026-09-12T06:31:05.9785371+00:00,host,DESKTOP-4DU3C4H,16,28724,10425,26048,1825205241,330.0,192.6,0,0,0,0,815,0
2026-09-12T06:31:06.9796691+00:00,host,DESKTOP-4DU3C4H,13,23619,10440,26072,1828573874,338.2,200.9,-3,0,0,0,816,0
2026-09-12T06:31:07.9830156+00:00,host,DESKTOP-4DU3C4H,2,4324,10443,26073,1829249429,328.9,191.3,-11,0,1,0,817,16
2026-09-12T06:31:08.9839825+00:00,host,DESKTOP-4DU3C4H,16,15729,10460,26105,1831276502,329.5,192.0,14,0,0,0,818,0
2026-09-12T06:31:09.9841051+00:00,host,DESKTOP-4DU3C4H,14,18481,10474,26136,1833586599,321.5,184.0,-2,0,0,0,819,0
2026-09-12T06:31:10.9987756+00:00,host,DESKTOP-4DU3C4H,13,17949,10487,26163,1835830273,321.2,183.6,-1,0,0,0,820,16
2026-09-12T06:31:12.0054914+00:00,host,DESKTOP-4DU3C4H,5,6521,10494,26175,1837039923,337.4,199.8,-8,0,1,0,821,0
2026-09-12T06:31:13.0064877+00:00,host,DESKTOP-4DU3C4H,5,6521,10494,26175,1837039923,329.9,192.4,0,0,0,0,822,0
2026-09-12T06:31:14.0075489+00:00,host,DESKTOP-4DU3C4H,3,4370,10498,26175,1837731490,346.2,208.7,-2,0,0,0,823,0
2026-09-12T06:31:15.0096665+00:00,host,DESKTOP-4DU3C4H,2,2530,10500,26175,1838077513,346.4,208.9,-1,0,0,0,824,0
2026-09-12T06:31:16.0027007+00:00,host,DESKTOP-4DU3C4H,3,4274,10504,26175,1838770464,337.2,199.6,1,0,0,0,825,0
2026-09-12T06:31:17.0094808+00:00,host,DESKTOP-4DU3C4H,4,5702,10509,26175,1839638619,329.3,191.4,1,0,0,0,826,0
2026-09-12T06:31:18.0062657+00:00,host,DESKTOP-4DU3C4H,9,12145,10518,26191,1841205283,328.4,190.9,5,0,0,0,827,0
2026-09-12T06:31:19.0124604+00:00,host,DESKTOP-4DU3C4H,16,17269,10535,26235,1843430873,328.7,191.2,7,0,0,0,828,0
2026-09-12T06:31:20.0002020+00:00,host,DESKTOP-4DU3C4H,15,18466,10551,26275,1845847546,328.9,191.4,-1,0,0,0,829,0
2026-09-12T06:31:21.0135903+00:00,host,DESKTOP-4DU3C4H,16,16506,10568,26307,1848007833,336.6,199.2,1,0,0,0,830,15
2026-09-12T06:31:22.0150708+00:00,host,DESKTOP-4DU3C4H,16,15315,10584,26319,1849950867,321.1,183.5,0,0,0,0,831,0
2026-09-12T06:31:23.0141991+00:00,host,DESKTOP-4DU3C4H,16,16001,10601,26328,1852014962,329.1,191.4,0,0,0,0,832,0
2026-09-12T06:31:24.0162987+00:00,host,DESKTOP-4DU3C4H,16,16033,10618,26338,1854081225,329.1,191.6,0,0,0,0,833,0
2026-09-12T06:31:25.0165658+00:00,host,DESKTOP-4DU3C4H,16,16025,10635,26346,1856146446,337.0,199.4,0,0,0,0,834,0
2026-09-12T06:31:26.0183795+00:00,host,DESKTOP-4DU3C4H,16,16010,10652,26355,1858209681,321.4,183.8,0,0,0,0,835,0
2026-09-12T06:31:27.0173056+00:00,host,DESKTOP-4DU3C4H,16,15772,10669,26364,1860273879,321.3,183.7,0,0,0,0,836,0
2026-09-12T06:31:28.0218717+00:00,host,DESKTOP-4DU3C4H,16,15772,10669,26364,1860273879,328.4,190.9,0,0,0,0,837,0
2026-09-12T06:31:29.0213976+00:00,host,DESKTOP-4DU3C4H,15,17323,10685,26382,1862608113,345.4,208.2,-1,0,0,0,838,0
2026-09-12T06:31:30.0219297+00:00,host,DESKTOP-4DU3C4H,2,2537,10687,26382,1862955095,329.8,192.3,-13,0,1,0,839,0
2026-09-12T06:31:31.0222058+00:00,host,DESKTOP-4DU3C4H,8,10604,10695,26388,1864342839,321.4,184.1,6,0,0,0,840,0
2026-09-12T06:31:32.0209722+00:00,host,DESKTOP-4DU3C4H,9,13193,10705,26398,1866094263,329.7,192.3,1,0,0,0,841,0
2026-09-12T06:31:33.0259576+00:00,host,DESKTOP-4DU3C4H,5,7050,10710,26401,1867003766,345.7,208.3,-4,0,0,0,842,0
2026-09-12T06:31:34.0263315+00:00,host,DESKTOP-4DU3C4H,2,2700,10712,26401,1867367612,320.9,183.2,-3,0,0,0,843,0
2026-09-12T06:31:35.0302816+00:00,host,DESKTOP-4DU3C4H,3,4366,10715,26405,1867913379,321.0,183.3,1,0,0,0,844,16
2026-09-12T06:31:36.0467979+00:00,host,DESKTOP-4DU3C4H,6,9308,10722,26410,1869186190,336.2,198.4,3,0,0,0,845,15
2026-09-12T06:31:37.0468670+00:00,host,DESKTOP-4DU3C4H,5,6852,10727,26417,1870095789,337.1,199.6,-1,0,0,0,846,0
2026-09-12T06:31:38.0465058+00:00,host,DESKTOP-4DU3C4H,2,2660,10729,26417,1870459557,329.1,191.4,-3,0,0,0,847,0
2026-09-12T06:31:39.0468187+00:00,host,DESKTOP-4DU3C4H,2,2771,10731,26419,1870822249,321.4,183.8,0,0,0,0,848,0
2026-09-12T06:31:40.0478153+00:00,host,DESKTOP-4DU3C4H,6,8447,10738,26428,1872042895,345.6,208.2,4,0,0,0,849,0
2026-09-12T06:31:41.0528445+00:00,host,DESKTOP-4DU3C4H,2,2560,10740,26429,1872387789,329.6,192.1,-4,0,0,0,850,0
2026-09-12T06:31:42.0480245+00:00,host,DESKTOP-4DU3C4H,3,3734,10743,26429,1872905393,329.9,192.5,1,0,0,0,851,0
2026-09-12T06:31:43.0577365+00:00,host,DESKTOP-4DU3C4H,8,11081,10751,26445,1874290543,329.4,192.1,5,0,0,0,852,0
2026-09-12T06:31:44.0556184+00:00,host,DESKTOP-4DU3C4H,8,11081,10751,26445,1874290543,329.3,192.0,0,0,0,0,853,0
2026-09-12T06:31:45.0592769+00:00,host,DESKTOP-4DU3C4H,8,8974,10759,26459,1875465006,337.8,200.6,0,0,0,0,854,0
2026-09-12T06:31:46.0491221+00:00,host,DESKTOP-4DU3C4H,16,15986,10776,26468,1877527235,338.3,201.0,8,0,0,0,855,0
2026-09-12T06:31:47.0518821+00:00,host,DESKTOP-4DU3C4H,16,16021,10793,26477,1879591967,320.8,183.2,0,0,0,0,856,0
2026-09-12T06:31:48.0539317+00:00,host,DESKTOP-4DU3C4H,16,16002,10810,26485,1881654184,327.5,189.3,0,0,0,0,857,0
2026-09-12T06:31:49.0567994+00:00,host,DESKTOP-4DU3C4H,16,15752,10827,26495,1883715722,328.0,190.1,0,0,0,0,858,0
2026-09-12T06:31:50.0593480+00:00,host,DESKTOP-4DU3C4H,16,16009,10844,26503,1885778864,320.0,182.1,0,0,0,0,859,0
2026-09-12T06:31:51.0462386+00:00,host,DESKTOP-4DU3C4H,16,15763,10861,26532,1887841838,327.8,189.9,0,0,0,0,860,0
2026-09-12T06:31:52.0488648+00:00,host,DESKTOP-4DU3C4H,17,16246,10878,26545,1889905035,335.7,197.9,1,0,0,0,861,0
2026-09-12T06:31:53.0507690+00:00,host,DESKTOP-4DU3C4H,16,15785,10895,26565,1891970855,336.2,198.4,-1,0,0,0,862,0
2026-09-12T06:31:54.0503285+00:00,host,DESKTOP-4DU3C4H,17,16298,10912,26573,1894038640,320.4,182.6,1,0,0,0,863,0
2026-09-12T06:31:55.0533489+00:00,host,DESKTOP-4DU3C4H,17,16298,10912,26573,1894038640,320.3,182.4,0,0,0,0,864,0
2026-09-12T06:31:56.0542541+00:00,host,DESKTOP-4DU3C4H,7,7563,10929,26582,1896210034,320.5,182.4,-10,0,1,0,865,0
2026-09-12T06:31:57.0543942+00:00,host,DESKTOP-4DU3C4H,4,5501,10933,26587,1896908675,326.7,190.1,-3,0,0,0,866,0
2026-09-12T06:31:58.0607506+00:00,host,DESKTOP-4DU3C4H,12,16259,10945,26613,1899004097,320.2,182.6,8,0,0,0,867,16
2026-09-12T06:31:59.0771340+00:00,host,DESKTOP-4DU3C4H,14,19243,10959,26645,1901447998,320.5,182.7,2,0,0,0,868,16
2026-09-12T06:32:00.0788564+00:00,host,DESKTOP-4DU3C4H,15,21591,10975,26684,1904270976,336.4,198.8,1,0,0,0,869,0
2026-09-12T06:32:01.0800563+00:00,host,DESKTOP-4DU3C4H,11,15681,10986,26704,1906231145,328.3,190.3,-4,0,0,0,870,0
2026-09-12T06:32:02.0791177+00:00,host,DESKTOP-4DU3C4H,11,15681,10986,26704,1906231145,328.4,190.7,0,0,0,0,871,0
2026-09-12T06:32:03.0796207+00:00,host,DESKTOP-4DU3C4H,11,15681,10986,26704,1906231145,320.4,182.6,0,0,0,0,872,0
2026-09-12T06:32:04.0798865+00:00,host,DESKTOP-4DU3C4H,5,6704,10997,26724,1908156063,328.2,190.4,-6,0,0,0,873,0
2026-09-12T06:32:05.0807797+00:00,host,DESKTOP-4DU3C4H,10,13953,11009,26747,1910254191,336.7,198.9,5,0,0,0,874,0
2026-09-12T06:32:06.0814747+00:00,host,DESKTOP-4DU3C4H,10,13541,11019,26760,1912000955,328.8,190.9,0,0,0,0,875,0
2026-09-12T06:32:07.0922818+00:00,host,DESKTOP-4DU3C4H,6,8625,11027,26768,1913399347,336.8,198.8,-4,0,0,0,876,15
2026-09-12T06:32:08.0970521+00:00,host,DESKTOP-4DU3C4H,5,6489,11032,26768,1914273745,329.8,191.9,-1,0,0,0,877,0
2026-09-12T06:32:09.1055318+00:00,host,DESKTOP-4DU3C4H,3,4209,11035,26768,1914799852,322.0,184.2,-2,0,0,0,878,0
2026-09-12T06:32:10.1005593+00:00,host,DESKTOP-4DU3C4H,4,6249,11040,26768,1915678593,322.3,184.5,1,0,0,0,879,0
2026-09-12T06:32:11.1020864+00:00,host,DESKTOP-4DU3C4H,2,2732,11042,26768,1916030664,338.2,200.4,-2,0,0,0,880,0
2026-09-12T06:32:12.1026974+00:00,host,DESKTOP-4DU3C4H,6,8208,11048,26774,1917088466,320.7,182.8,4,0,0,0,881,0
2026-09-12T06:32:13.0987708+00:00,host,DESKTOP-4DU3C4H,9,13091,11058,26793,1918852461,337.1,199.3,3,0,0,0,882,0
2026-09-12T06:32:14.0995177+00:00,host,DESKTOP-4DU3C4H,2,2580,11060,26793,1919205293,321.3,183.5,-7,0,0,0,883,0
2026-09-12T06:32:15.1014241+00:00,host,DESKTOP-4DU3C4H,2,2738,11062,26793,1919558125,337.3,199.5,0,0,0,0,884,0
2026-09-12T06:32:16.1046901+00:00,host,DESKTOP-4DU3C4H,2,2738,11062,26793,1919558125,345.7,208.2,0,0,0,0,885,0
2026-09-12T06:32:17.1077699+00:00,host,DESKTOP-4DU3C4H,2,2696,11064,26793,1919910957,330.3,192.8,0,0,0,0,886,16
2026-09-12T06:32:18.1121504+00:00,host,DESKTOP-4DU3C4H,2,2580,11066,26793,1920263789,351.7,214.6,0,0,0,0,887,0
2026-09-12T06:32:19.1113223+00:00,host,DESKTOP-4DU3C4H,2,2738,11068,26793,1920616621,343.9,206.8,0,0,0,0,888,0
2026-09-12T06:32:20.1128126+00:00,host,DESKTOP-4DU3C4H,3,4231,11071,26793,1921145456,343.8,206.4,1,0,0,0,889,0
2026-09-12T06:32:21.1107626+00:00,host,DESKTOP-4DU3C4H,4,5397,11075,26795,1921851772,336.4,199.8,1,0,0,0,890,0
2026-09-12T06:32:22.1160664+00:00,host,DESKTOP-4DU3C4H,16,22633,11091,26827,1924680846,321.6,184.1,12,0,0,0,891,0
2026-09-12T06:32:23.1126598+00:00,host,DESKTOP-4DU3C4H,15,21305,11106,26861,1927343994,330.3,193.0,-1,0,0,0,892,0
2026-09-12T06:32:24.1149630+00:00,host,DESKTOP-4DU3C4H,7,10514,11114,26867,1928781783,330.7,193.2,-8,0,1,0,893,0
2026-09-12T06:32:25.1116983+00:00,host,DESKTOP-4DU3C4H,5,7653,11120,26871,1929872364,330.5,193.0,-2,0,0,0,894,0
2026-09-12T06:32:26.1130147+00:00,host,DESKTOP-4DU3C4H,7,10208,11128,26875,1931328295,338.2,200.8,2,0,0,0,895,0
2026-09-12T06:32:27.1191244+00:00,host,DESKTOP-4DU3C4H,15,19391,11144,26898,1933980049,330.4,193.1,8,0,0,0,896,0
2026-09-12T06:32:28.1181534+00:00,host,DESKTOP-4DU3C4H,7,9579,11152,26913,1935307939,330.1,192.6,-8,0,1,0,897,0
2026-09-12T06:32:29.1179832+00:00,host,DESKTOP-4DU3C4H,15,19711,11168,26953,1937887647,329.9,192.5,8,0,0,0,898,0
2026-09-12T06:32:30.1213198+00:00,host,DESKTOP-4DU3C4H,13,16103,11181,26982,1939900554,338.1,200.8,-2,0,0,0,899,0
2026-09-12T06:32:31.1215764+00:00,host,DESKTOP-4DU3C4H,14,17338,11195,27005,1942067746,330.0,192.7,1,0,0,0,900,0
2026-09-12T06:32:32.1241297+00:00,host,DESKTOP-4DU3C4H,13,16129,11208,27024,1944083853,330.0,192.7,-1,0,0,0,901,16
2026-09-12T06:32:33.1264580+00:00,host,DESKTOP-4DU3C4H,13,16672,11222,27052,1946299114,322.0,184.7,0,0,0,0,902,0
2026-09-12T06:32:34.1261774+00:00,host,DESKTOP-4DU3C4H,13,16672,11222,27052,1946299114,346.8,209.7,0,0,0,0,903,0
2026-09-12T06:32:35.1276293+00:00,host,DESKTOP-4DU3C4H,9,11307,11233,27065,1948043254,345.7,208.5,-4,0,0,0,904,0
2026-09-12T06:32:36.1277984+00:00,host,DESKTOP-4DU3C4H,9,11267,11243,27079,1949605203,337.1,201.8,0,0,0,0,905,0
2026-09-12T06:32:37.1271436+00:00,host,DESKTOP-4DU3C4H,13,17904,11257,27101,1952017701,330.6,193.6,4,0,0,0,906,0
2026-09-12T06:32:38.1300247+00:00,host,DESKTOP-4DU3C4H,15,18840,11272,27127,1954448058,331.0,194.0,2,0,0,0,907,0
2026-09-12T06:32:39.1304933+00:00,host,DESKTOP-4DU3C4H,15,19371,11287,27150,1956905801,331.0,194.0,0,0,0,0,908,0
2026-09-12T06:32:40.1360297+00:00,host,DESKTOP-4DU3C4H,12,15225,11299,27173,1958839366,330.3,193.3,-3,0,0,0,909,0
2026-09-12T06:32:41.1301762+00:00,host,DESKTOP-4DU3C4H,12,14700,11311,27188,1960733885,346.6,209.7,0,0,0,0,910,0
2026-09-12T06:32:42.1317801+00:00,host,DESKTOP-4DU3C4H,3,3698,11315,27188,1961362506,331.3,194.2,-9,0,1,0,911,0
2026-09-12T06:32:43.1313362+00:00,host,DESKTOP-4DU3C4H,3,3698,11315,27188,1961362506,347.5,210.4,0,0,0,0,912,0
2026-09-12T06:32:44.1363781+00:00,host,DESKTOP-4DU3C4H,2,2596,11318,27188,1961834084,337.8,200.0,-1,0,0,0,913,0
2026-09-12T06:32:45.1321609+00:00,host,DESKTOP-4DU3C4H,3,4300,11322,27188,1962464075,330.3,192.5,1,0,0,0,914,0
2026-09-12T06:32:46.1326892+00:00,host,DESKTOP-4DU3C4H,3,3622,11325,27188,1962937610,330.4,192.7,0,0,0,0,915,0
2026-09-12T06:32:47.1342825+00:00,host,DESKTOP-4DU3C4H,3,3596,11329,27188,1963569991,346.4,208.7,0,0,0,0,916,0
2026-09-12T06:32:48.1338952+00:00,host,DESKTOP-4DU3C4H,2,2454,11331,27188,1963886210,330.1,192.5,-1,0,0,0,917,0
2026-09-12T06:32:49.1377904+00:00,host,DESKTOP-4DU3C4H,2,2312,11333,27188,1964202429,346.4,208.8,0,0,0,0,918,0
2026-09-12T06:32:50.1388359+00:00,host,DESKTOP-4DU3C4H,2,2454,11335,27188,1964518648,330.7,193.1,0,0,0,0,919,0
2026-09-12T06:32:51.1391536+00:00,host,DESKTOP-4DU3C4H,2,2454,11335,27188,1964518648,338.6,201.1,0,0,0,0,920,15
2026-09-12T06:32:52.1558055+00:00,host,DESKTOP-4DU3C4H,2,2347,11337,27188,1964834867,320.8,182.8,0,0,0,0,921,16
2026-09-12T06:32:53.1562167+00:00,host,DESKTOP-4DU3C4H,2,2416,11339,27188,1965151086,337.5,199.7,0,0,0,0,922,0
2026-09-12T06:32:54.1572510+00:00,host,DESKTOP-4DU3C4H,2,2312,11341,27188,1965467305,321.7,183.7,0,0,0,0,923,0
2026-09-12T06:32:55.1615915+00:00,host,DESKTOP-4DU3C4H,2,2454,11343,27188,1965783524,337.5,199.5,0,0,0,0,924,0
2026-09-12T06:32:56.1601210+00:00,host,DESKTOP-4DU3C4H,2,2416,11345,27188,1966099743,321.7,183.7,0,0,0,0,925,0
2026-09-12T06:32:57.1626644+00:00,host,DESKTOP-4DU3C4H,2,2312,11347,27188,1966415962,337.6,199.7,0,0,0,0,926,0
2026-09-12T06:32:58.1633467+00:00,host,DESKTOP-4DU3C4H,2,2492,11349,27188,1966732181,320.6,182.2,0,0,0,0,927,0
2026-09-12T06:32:59.1641228+00:00,host,DESKTOP-4DU3C4H,2,2312,11351,27188,1967048400,336.4,198.1,0,0,0,0,928,0
2026-09-12T06:33:00.1640817+00:00,host,DESKTOP-4DU3C4H,2,2454,11353,27188,1967364619,344.7,206.6,0,0,0,0,929,0
2026-09-12T06:33:01.1672580+00:00,host,DESKTOP-4DU3C4H,2,2312,11355,27189,1967680841,329.0,190.9,0,0,0,0,930,0
2026-09-12T06:33:02.1665539+00:00,host,DESKTOP-4DU3C4H,2,2454,11357,27189,1967997051,320.8,182.7,0,0,0,0,931,0
2026-09-12T06:33:03.1665824+00:00,host,DESKTOP-4DU3C4H,2,2312,11359,27189,1968313261,336.8,198.8,0,0,0,0,932,0
2026-09-12T06:33:04.1661301+00:00,host,DESKTOP-4DU3C4H,2,2347,11361,27189,1968629471,321.4,183.4,0,0,0,0,933,0
2026-09-12T06:33:05.1664282+00:00,host,DESKTOP-4DU3C4H,2,2454,11363,27189,1968945681,337.3,199.3,0,0,0,0,934,0
2026-09-12T06:33:06.1685374+00:00,host,DESKTOP-4DU3C4H,2,2416,11365,27189,1969261891,321.6,183.8,0,0,0,0,935,0
2026-09-12T06:33:07.1694072+00:00,host,DESKTOP-4DU3C4H,2,2347,11367,27189,1969578101,337.5,199.7,0,0,0,0,936,0
2026-09-12T06:33:08.1699544+00:00,host,DESKTOP-4DU3C4H,2,2416,11369,27189,1969894311,321.6,183.8,0,0,0,0,937,0
2026-09-12T06:33:09.1585498+00:00,host,DESKTOP-4DU3C4H,2,2416,11369,27189,1969894311,329.6,191.9,0,0,0,0,938,0
2026-09-12T06:33:10.1605886+00:00,host,DESKTOP-4DU3C4H,2,2347,11371,27189,1970210521,345.8,208.0,0,0,0,0,939,0
2026-09-12T06:33:11.1624470+00:00,host,DESKTOP-4DU3C4H,2,2451,11373,27189,1970526731,329.3,191.4,0,0,0,0,940,0
2026-09-12T06:33:12.1623583+00:00,host,DESKTOP-4DU3C4H,2,2314,11375,27189,1970842941,345.9,208.3,0,0,0,0,941,0
2026-09-12T06:33:13.1652649+00:00,host,DESKTOP-4DU3C4H,2,2451,11377,27189,1971159151,328.5,190.6,0,0,0,0,942,0
2026-09-12T06:33:14.1680074+00:00,host,DESKTOP-4DU3C4H,2,2314,11379,27189,1971475361,344.4,206.4,0,0,0,0,943,0
2026-09-12T06:33:15.1667342+00:00,host,DESKTOP-4DU3C4H,2,2416,11381,27189,1971791571,328.3,190.4,0,0,0,0,944,0
2026-09-12T06:33:16.1683001+00:00,host,DESKTOP-4DU3C4H,2,2454,11383,27189,1972107781,344.5,206.6,0,0,0,0,945,0
2026-09-12T06:33:17.1684607+00:00,host,DESKTOP-4DU3C4H,2,2344,11385,27189,1972423991,328.2,190.0,0,0,0,0,946,0
2026-09-12T06:33:18.1710376+00:00,host,DESKTOP-4DU3C4H,2,2418,11387,27189,1972740201,336.5,198.4,0,0,0,0,947,15
2026-09-12T06:33:19.1861242+00:00,host,DESKTOP-4DU3C4H,2,2344,11389,27189,1973056411,328.9,190.8,0,0,0,0,948,16
2026-09-12T06:33:20.1916273+00:00,host,DESKTOP-4DU3C4H,3,3475,11392,27189,1973531174,321.3,183.2,1,0,0,0,949,0
2026-09-12T06:33:21.1932460+00:00,host,DESKTOP-4DU3C4H,4,4991,11396,27189,1974165005,345.7,207.9,1,0,0,0,950,0
2026-09-12T06:33:22.2016339+00:00,host,DESKTOP-4DU3C4H,3,4399,11400,27189,1974800605,345.9,208.1,-1,0,0,0,951,0
2026-09-12T06:33:23.1936214+00:00,host,DESKTOP-4DU3C4H,2,2430,11402,27189,1975118682,329.8,192.0,-1,0,0,0,952,0
2026-09-12T06:33:24.1982998+00:00,host,DESKTOP-4DU3C4H,2,2360,11404,27189,1975436759,345.6,207.8,0,0,0,0,953,0
2026-09-12T06:33:25.1952913+00:00,host,DESKTOP-4DU3C4H,2,2430,11406,27189,1975754836,329.0,191.0,0,0,0,0,954,0
2026-09-12T06:33:26.1998166+00:00,host,DESKTOP-4DU3C4H,2,2430,11406,27189,1975754836,337.3,199.4,0,0,0,0,955,0
2026-09-12T06:33:27.2007168+00:00,host,DESKTOP-4DU3C4H,2,2360,11408,27189,1976072913,321.6,183.6,0,0,0,0,956,0
2026-09-12T06:33:28.2010854+00:00,host,DESKTOP-4DU3C4H,2,2430,11410,27189,1976390990,337.6,199.7,0,0,0,0,957,0
2026-09-12T06:33:29.1870465+00:00,host,DESKTOP-4DU3C4H,2,2468,11412,27189,1976709067,321.8,183.9,0,0,0,0,958,0
2026-09-12T06:33:30.1885696+00:00,host,DESKTOP-4DU3C4H,2,2326,11414,27189,1977027144,337.6,199.7,0,0,0,0,959,0
2026-09-12T06:33:31.1910604+00:00,host,DESKTOP-4DU3C4H,2,2468,11416,27189,1977345221,321.8,183.9,0,0,0,0,960,0
2026-09-12T06:33:32.1912823+00:00,host,DESKTOP-4DU3C4H,2,2326,11418,27189,1977663298,337.7,199.8,0,0,0,0,961,0
2026-09-12T06:33:33.1947928+00:00,host,DESKTOP-4DU3C4H,2,2468,11420,27189,1977981375,320.5,182.2,0,0,0,0,962,0
2026-09-12T06:33:34.1949357+00:00,host,DESKTOP-4DU3C4H,2,2326,11422,27189,1978299452,336.4,198.1,0,0,0,0,963,0
2026-09-12T06:33:35.1879161+00:00,host,DESKTOP-4DU3C4H,2,2430,11424,27189,1978617529,344.6,206.6,0,0,0,0,964,0
2026-09-12T06:33:36.1973873+00:00,host,DESKTOP-4DU3C4H,2,2811,11427,27189,1979095047,337.0,198.9,0,0,0,0,965,0
2026-09-12T06:33:37.1958716+00:00,host,DESKTOP-4DU3C4H,2,2811,11427,27189,1979095047,329.2,191.3,0,0,0,0,966,0
2026-09-12T06:33:38.2002966+00:00,host,DESKTOP-4DU3C4H,3,3363,11431,27189,1979732347,345.2,207.3,1,0,0,0,967,0
2026-09-12T06:33:39.2000512+00:00,host,DESKTOP-4DU3C4H,2,2552,11434,27189,1980210822,329.5,191.7,-1,0,0,0,968,0
2026-09-12T06:33:40.2010843+00:00,host,DESKTOP-4DU3C4H,6,7522,11440,27189,1981166137,345.7,207.9,4,0,0,0,969,0
2026-09-12T06:33:41.1887085+00:00,host,DESKTOP-4DU3C4H,3,3652,11443,27189,1981643694,337.4,199.5,-3,0,0,0,970,0
2026-09-12T06:33:42.1878573+00:00,host,DESKTOP-4DU3C4H,3,3652,11443,27189,1981643694,321.7,183.7,0,0,0,0,971,0
2026-09-12T06:33:43.1895276+00:00,host,DESKTOP-4DU3C4H,2,2632,11446,27189,1982122081,337.6,199.6,-1,0,0,0,972,0
2026-09-12T06:33:44.1895908+00:00,host,DESKTOP-4DU3C4H,2,2440,11448,27189,1982441063,321.9,184.0,0,0,0,0,973,0
2026-09-12T06:33:45.2025359+00:00,host,DESKTOP-4DU3C4H,2,2333,11450,27189,1982760045,337.8,199.8,0,0,0,0,974,16
2026-09-12T06:33:46.2178602+00:00,host,DESKTOP-4DU3C4H,3,3356,11453,27189,1983238720,329.8,191.9,1,0,0,0,975,15
